borrower_id,profile_type,month,income,expenses,loan_installment,dti,loan_balance,repaid_on_time
B0053,temporary_stress,11,30320.0,16786.0,5162.0,0.226,121833.0,1
B0053,temporary_stress,12,30614.0,16174.0,5162.0,0.226,121833.0,1
B0053,temporary_stress,13,30297.0,16220.0,5162.0,0.226,121833.0,1
B0053,temporary_stress,14,16731.0,16408.0,5162.0,0.226,121833.0,0
B0053,temporary_stress,15,16756.0,16156.0,5162.0,0.226,121833.0,0
B0053,temporary_stress,16,17061.0,16446.0,5162.0,0.226,121833.0,0
B0053,temporary_stress,17,16985.0,16414.0,5162.0,0.226,121833.0,0
B0053,temporary_stress,18,17047.0,16142.0,5162.0,0.226,121833.0,0
B0053,temporary_stress,19,17255.0,15332.0,5162.0,0.226,121833.0,0
B0053,temporary_stress,20,18897.0,16166.0,5162.0,0.226,121833.0,0
B0053,temporary_stress,21,21365.0,16470.0,5162.0,0.226,121833.0,0
B0053,temporary_stress,22,23623.0,16326.0,5162.0,0.226,121833.0,1
B0053,temporary_stress,23,25699.0,16162.0,5162.0,0.226,121833.0,1
B0053,temporary_stress,24,28114.0,16560.0,5162.0,0.226,121833.0,1
B0053,temporary_stress,25,30577.0,16229.0,5162.0,0.226,121833.0,1
B0053,temporary_stress,26,30463.0,16454.0,5162.0,0.226,121833.0,1
B0053,temporary_stress,27,30275.0,16138.0,5162.0,0.226,121833.0,1
B0053,temporary_stress,28,30491.0,15739.0,5162.0,0.226,121833.0,1
B0053,temporary_stress,29,30311.0,16388.0,5162.0,0.226,121833.0,1
B0053,temporary_stress,30,30261.0,16524.0,5162.0,0.226,121833.0,1
B0054,temporary_stress,0,94716.0,55273.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,1,95651.0,55650.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,2,95636.0,56782.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,3,94302.0,55963.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,4,92627.0,56887.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,5,92812.0,57595.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,6,92272.0,55474.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,7,90716.0,55210.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,8,90326.0,56311.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,9,91443.0,56769.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,10,90498.0,58463.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,11,91338.0,58827.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,12,91466.0,58691.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,13,92123.0,59098.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,14,91547.0,57918.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,15,93701.0,58305.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,16,93679.0,60308.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,17,43039.0,61097.0,12592.0,0.09,361651.0,0
B0054,temporary_stress,18,43998.0,58168.0,12592.0,0.09,361651.0,0
B0054,temporary_stress,19,43443.0,57825.0,12592.0,0.09,361651.0,0
B0054,temporary_stress,20,43033.0,59430.0,12592.0,0.09,361651.0,0
B0054,temporary_stress,21,60360.0,57646.0,12592.0,0.09,361651.0,0
B0054,temporary_stress,22,68285.0,55833.0,12592.0,0.09,361651.0,0
B0054,temporary_stress,23,75716.0,57141.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,24,84250.0,57256.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,25,90576.0,57405.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,26,90244.0,57661.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,27,91895.0,56095.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,28,93606.0,55272.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,29,92524.0,55723.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,30,92885.0,57523.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,31,92841.0,56031.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,32,93088.0,53626.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,33,94758.0,56511.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,34,95466.0,56090.0,12592.0,0.09,361651.0,1
B0054,temporary_stress,35,92866.0,52152.0,12592.0,0.09,361651.0,1
B0055,temporary_stress,0,44162.0,31146.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,1,43678.0,31832.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,2,43859.0,32222.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,3,44283.0,31357.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,4,43906.0,31741.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,5,44405.0,32636.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,6,44767.0,32870.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,7,43886.0,32491.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,8,44025.0,32290.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,9,43830.0,32667.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,10,43242.0,32658.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,11,42722.0,32413.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,12,42589.0,32351.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,13,24646.0,32255.0,7869.0,0.193,113388.0,0
B0055,temporary_stress,14,24657.0,31961.0,7869.0,0.193,113388.0,0
B0055,temporary_stress,15,24825.0,32784.0,7869.0,0.193,113388.0,0
B0055,temporary_stress,16,24880.0,32889.0,7869.0,0.193,113388.0,0
B0055,temporary_stress,17,27637.0,31391.0,7869.0,0.193,113388.0,0
B0055,temporary_stress,18,30425.0,29828.0,7869.0,0.193,113388.0,0
B0055,temporary_stress,19,32842.0,30459.0,7869.0,0.193,113388.0,0
B0055,temporary_stress,20,34975.0,31532.0,7869.0,0.193,113388.0,0
B0055,temporary_stress,21,37974.0,31110.0,7869.0,0.193,113388.0,0
B0055,temporary_stress,22,40269.0,31286.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,23,42492.0,30863.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,24,44080.0,31597.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,25,43644.0,31715.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,26,43657.0,31516.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,27,43361.0,31462.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,28,44048.0,31638.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,29,44481.0,31202.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,30,43818.0,31806.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,31,43229.0,32277.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,32,42995.0,32689.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,33,43059.0,31237.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,34,43473.0,31785.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,35,43611.0,32015.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,36,44191.0,32769.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,37,45081.0,32838.0,7869.0,0.193,113388.0,1
B0055,temporary_stress,38,44689.0,31362.0,7869.0,0.193,113388.0,1
B0056,structural_decline,0,47737.0,33131.0,8545.0,0.139,247462.0,1
B0056,structural_decline,1,48022.0,33123.0,8545.0,0.139,247462.0,1
B0056,structural_decline,2,49424.0,33839.0,8545.0,0.139,247462.0,1
B0056,structural_decline,3,49756.0,32850.0,8545.0,0.139,247462.0,1
B0056,structural_decline,4,49106.0,32539.0,8545.0,0.139,247462.0,1
B0056,structural_decline,5,48667.0,32241.0,8545.0,0.139,247462.0,1
B0056,structural_decline,6,49367.0,31863.0,8545.0,0.139,247462.0,1
B0056,structural_decline,7,49127.0,32350.0,8545.0,0.139,247462.0,1
B0056,structural_decline,8,48658.0,32586.0,8545.0,0.139,247462.0,1
B0056,structural_decline,9,48461.0,32700.0,8545.0,0.139,247462.0,1
B0056,structural_decline,10,48797.0,32821.0,8545.0,0.139,247462.0,1
B0056,structural_decline,11,48759.0,32514.0,8545.0,0.139,247462.0,1
B0056,structural_decline,12,48635.0,33059.0,8545.0,0.139,247462.0,1
B0056,structural_decline,13,48789.0,32136.0,8545.0,0.139,247462.0,1
B0056,structural_decline,14,49297.0,31164.0,8545.0,0.139,247462.0,1
B0056,structural_decline,15,49561.0,31024.0,8545.0,0.139,247462.0,1
B0056,structural_decline,16,49674.0,31453.0,8545.0,0.139,247462.0,1
B0056,structural_decline,17,48787.0,31825.0,8545.0,0.139,247462.0,1
B0056,structural_decline,18,48253.0,32173.0,8545.0,0.139,247462.0,1
B0056,structural_decline,19,48503.0,32313.0,8545.0,0.139,247462.0,1
B0056,structural_decline,20,47922.0,32547.0,8545.0,0.139,247462.0,1
B0056,structural_decline,21,48330.0,31980.0,8545.0,0.139,247462.0,1
B0056,structural_decline,22,49590.0,32299.0,8545.0,0.139,247462.0,1
B0056,structural_decline,23,50039.0,32346.0,8545.0,0.139,247462.0,1
B0056,structural_decline,24,48468.0,32351.0,8545.0,0.139,247462.0,1
B0056,structural_decline,25,47040.0,32001.0,8545.0,0.139,247462.0,1
B0056,structural_decline,26,45850.0,32441.0,8545.0,0.139,247462.0,1
B0056,structural_decline,27,45026.0,32351.0,8545.0,0.139,247462.0,1
B0056,structural_decline,28,44178.0,33360.0,8545.0,0.139,247462.0,1
B0056,structural_decline,29,43212.0,31877.0,8545.0,0.139,247462.0,1
B0056,structural_decline,30,42010.0,31940.0,8545.0,0.139,247462.0,1
B0056,structural_decline,31,34364.0,32894.0,8545.0,0.139,247462.0,0
B0056,structural_decline,32,33171.0,34193.0,8545.0,0.139,247462.0,0
B0056,structural_decline,33,39013.0,34136.0,8545.0,0.139,247462.0,0
B0056,structural_decline,34,39584.0,32844.0,8545.0,0.139,247462.0,0
B0056,structural_decline,35,39527.0,33135.0,8545.0,0.139,247462.0,0
B0056,structural_decline,36,37818.0,32559.0,8545.0,0.139,247462.0,0
B0056,structural_decline,37,36616.0,34157.0,8545.0,0.139,247462.0,0
B0057,structural_decline,0,69744.0,53840.0,12550.0,0.146,331636.0,1
B0057,structural_decline,1,70801.0,53944.0,12550.0,0.146,331636.0,1
B0057,structural_decline,2,70627.0,52241.0,12550.0,0.146,331636.0,1
B0057,structural_decline,3,70474.0,53512.0,12550.0,0.146,331636.0,1
B0057,structural_decline,4,71259.0,53763.0,12550.0,0.146,331636.0,1
B0057,structural_decline,5,70144.0,52463.0,12550.0,0.146,331636.0,1
B0057,structural_decline,6,69580.0,50808.0,12550.0,0.146,331636.0,1
B0057,structural_decline,7,70708.0,51625.0,12550.0,0.146,331636.0,1
B0057,structural_decline,8,70295.0,53574.0,12550.0,0.146,331636.0,1
B0057,structural_decline,9,70417.0,53787.0,12550.0,0.146,331636.0,1
B0057,structural_decline,10,70454.0,52430.0,12550.0,0.146,331636.0,1
B0057,structural_decline,11,71625.0,52315.0,12550.0,0.146,331636.0,1
B0057,structural_decline,12,71478.0,53372.0,12550.0,0.146,331636.0,1
B0057,structural_decline,13,71266.0,52702.0,12550.0,0.146,331636.0,1
B0057,structural_decline,14,70311.0,52636.0,12550.0,0.146,331636.0,1
B0057,structural_decline,15,69922.0,51895.0,12550.0,0.146,331636.0,1
B0057,structural_decline,16,70677.0,50842.0,12550.0,0.146,331636.0,1
B0057,structural_decline,17,71438.0,54217.0,12550.0,0.146,331636.0,1
B0057,structural_decline,18,70302.0,53724.0,12550.0,0.146,331636.0,1
B0057,structural_decline,19,69150.0,53295.0,12550.0,0.146,331636.0,1
B0057,structural_decline,20,67283.0,50634.0,12550.0,0.146,331636.0,1
B0057,structural_decline,21,65803.0,49556.0,12550.0,0.146,331636.0,1
B0057,structural_decline,22,62996.0,50865.0,12550.0,0.146,331636.0,0
B0057,structural_decline,23,61391.0,49734.0,12550.0,0.146,331636.0,0
B0057,structural_decline,24,60058.0,50308.0,12550.0,0.146,331636.0,0
B0057,structural_decline,25,59116.0,50986.0,12550.0,0.146,331636.0,0
B0057,structural_decline,26,57684.0,50522.0,12550.0,0.146,331636.0,0
B0057,structural_decline,27,56990.0,51688.0,12550.0,0.146,331636.0,0
B0057,structural_decline,28,55788.0,52149.0,12550.0,0.146,331636.0,0
B0057,structural_decline,29,54634.0,51914.0,12550.0,0.146,331636.0,0
B0057,structural_decline,30,53409.0,52332.0,12550.0,0.146,331636.0,0
B0057,structural_decline,31,45857.0,53916.0,12550.0,0.146,331636.0,0
B0057,structural_decline,32,45591.0,53343.0,12550.0,0.146,331636.0,0
B0057,structural_decline,33,45060.0,53210.0,12550.0,0.146,331636.0,0
B0057,structural_decline,34,43463.0,53103.0,12550.0,0.146,331636.0,0
B0057,structural_decline,35,47995.0,52082.0,12550.0,0.146,331636.0,0
B0057,structural_decline,36,46891.0,53072.0,12550.0,0.146,331636.0,0
B0057,structural_decline,37,45333.0,54906.0,12550.0,0.146,331636.0,0
B0057,structural_decline,38,44049.0,52522.0,12550.0,0.146,331636.0,0
B0058,structural_decline,0,77124.0,38690.0,13522.0,0.184,381308.0,1
B0058,structural_decline,1,76688.0,40599.0,13522.0,0.184,381308.0,1
B0058,structural_decline,2,75496.0,41813.0,13522.0,0.184,381308.0,1
B0058,structural_decline,3,75338.0,41836.0,13522.0,0.184,381308.0,1
B0058,structural_decline,4,76761.0,41680.0,13522.0,0.184,381308.0,1
B0058,structural_decline,5,77589.0,41056.0,13522.0,0.184,381308.0,1
B0058,structural_decline,6,77489.0,40236.0,13522.0,0.184,381308.0,1
B0058,structural_decline,7,77405.0,41791.0,13522.0,0.184,381308.0,1
B0058,structural_decline,8,75841.0,42122.0,13522.0,0.184,381308.0,1
B0058,structural_decline,9,75215.0,41914.0,13522.0,0.184,381308.0,1
B0058,structural_decline,10,75951.0,40917.0,13522.0,0.184,381308.0,1
B0058,structural_decline,11,76860.0,40399.0,13522.0,0.184,381308.0,1
B0058,structural_decline,12,75953.0,40796.0,13522.0,0.184,381308.0,1
B0058,structural_decline,13,75497.0,39746.0,13522.0,0.184,381308.0,1
B0058,structural_decline,14,76472.0,38712.0,13522.0,0.184,381308.0,1
B0058,structural_decline,15,75812.0,38206.0,13522.0,0.184,381308.0,1
B0058,structural_decline,16,75157.0,39071.0,13522.0,0.184,381308.0,1
B0058,structural_decline,17,75128.0,39605.0,13522.0,0.184,381308.0,1
B0058,structural_decline,18,76338.0,38705.0,13522.0,0.184,381308.0,1
B0058,structural_decline,19,76732.0,38576.0,13522.0,0.184,381308.0,1
B0058,structural_decline,20,76949.0,40021.0,13522.0,0.184,381308.0,1
B0058,structural_decline,21,76257.0,41448.0,13522.0,0.184,381308.0,1
B0058,structural_decline,22,76639.0,41070.0,13522.0,0.184,381308.0,1
B0058,structural_decline,23,77025.0,40922.0,13522.0,0.184,381308.0,1
B0058,structural_decline,24,76331.0,40387.0,13522.0,0.184,381308.0,1
B0058,structural_decline,25,76136.0,41260.0,13522.0,0.184,381308.0,1
B0058,structural_decline,26,74009.0,41497.0,13522.0,0.184,381308.0,1
B0058,structural_decline,27,72087.0,40297.0,13522.0,0.184,381308.0,1
B0058,structural_decline,28,71111.0,40523.0,13522.0,0.184,381308.0,1
B0058,structural_decline,29,69601.0,41087.0,13522.0,0.184,381308.0,1
B0058,structural_decline,30,67909.0,41460.0,13522.0,0.184,381308.0,1
B0058,structural_decline,31,66976.0,40463.0,13522.0,0.184,381308.0,1
B0058,structural_decline,32,66471.0,39494.0,13522.0,0.184,381308.0,1
B0058,structural_decline,33,65870.0,40653.0,13522.0,0.184,381308.0,1
B0058,structural_decline,34,64545.0,42544.0,13522.0,0.184,381308.0,1
B0058,structural_decline,35,63217.0,42353.0,13522.0,0.184,381308.0,1
B0058,structural_decline,36,61555.0,40501.0,13522.0,0.184,381308.0,1
B0058,structural_decline,37,59597.0,39563.0,13522.0,0.184,381308.0,1
B0058,structural_decline,38,57648.0,39252.0,13522.0,0.184,381308.0,1
B0059,structural_decline,0,58701.0,40478.0,7374.0,0.237,292421.0,1
B0059,structural_decline,1,57632.0,40374.0,7374.0,0.237,292421.0,1
B0059,structural_decline,2,56912.0,41031.0,7374.0,0.237,292421.0,1
B0059,structural_decline,3,57846.0,39648.0,7374.0,0.237,292421.0,1
B0059,structural_decline,4,58799.0,40164.0,7374.0,0.237,292421.0,1
B0059,structural_decline,5,58457.0,40373.0,7374.0,0.237,292421.0,1
B0059,structural_decline,6,58705.0,40357.0,7374.0,0.237,292421.0,1
B0059,structural_decline,7,57942.0,40392.0,7374.0,0.237,292421.0,1
B0059,structural_decline,8,58693.0,39878.0,7374.0,0.237,292421.0,1
B0059,structural_decline,9,57769.0,39985.0,7374.0,0.237,292421.0,1
B0059,structural_decline,10,55884.0,41852.0,7374.0,0.237,292421.0,1
B0059,structural_decline,11,45247.0,42661.0,7374.0,0.237,292421.0,0
B0059,structural_decline,12,44150.0,42461.0,7374.0,0.237,292421.0,0
B0059,structural_decline,13,42843.0,42584.0,7374.0,0.237,292421.0,0
B0059,structural_decline,14,50742.0,41232.0,7374.0,0.237,292421.0,1
B0059,structural_decline,15,49642.0,39266.0,7374.0,0.237,292421.0,1
B0059,structural_decline,16,50119.0,40142.0,7374.0,0.237,292421.0,1
B0059,structural_decline,17,49142.0,41035.0,7374.0,0.237,292421.0,1
B0059,structural_decline,18,47349.0,39756.0,7374.0,0.237,292421.0,1
B0059,structural_decline,19,46404.0,41138.0,7374.0,0.237,292421.0,0
B0059,structural_decline,20,46049.0,41981.0,7374.0,0.237,292421.0,0
B0059,structural_decline,21,44563.0,41555.0,7374.0,0.237,292421.0,0
B0059,structural_decline,22,44216.0,40489.0,7374.0,0.237,292421.0,0
B0059,structural_decline,23,43669.0,40622.0,7374.0,0.237,292421.0,0
B0059,structural_decline,24,42424.0,40895.0,7374.0,0.237,292421.0,0
B0059,structural_decline,25,41214.0,41124.0,7374.0,0.237,292421.0,0
B0059,structural_decline,26,40404.0,40313.0,7374.0,0.237,292421.0,0
B0059,structural_decline,27,39469.0,39956.0,7374.0,0.237,292421.0,0
B0059,structural_decline,28,38789.0,42321.0,7374.0,0.237,292421.0,0
B0059,structural_decline,29,37756.0,41484.0,7374.0,0.237,292421.0,0
B0059,structural_decline,30,37579.0,40263.0,7374.0,0.237,292421.0,0
B0059,structural_decline,31,36572.0,40143.0,7374.0,0.237,292421.0,0
B0059,structural_decline,32,35463.0,40939.0,7374.0,0.237,292421.0,0
B0059,structural_decline,33,35066.0,40878.0,7374.0,0.237,292421.0,0
B0059,structural_decline,34,34270.0,40373.0,7374.0,0.237,292421.0,0
B0059,structural_decline,35,32942.0,38682.0,7374.0,0.237,292421.0,0
B0059,structural_decline,36,31790.0,38662.0,7374.0,0.237,292421.0,0
B0059,structural_decline,37,30964.0,41445.0,7374.0,0.237,292421.0,0
B0060,stable,0,101004.0,63104.0,21794.0,0.242,330394.0,1
B0060,stable,1,98645.0,63408.0,21794.0,0.242,330394.0,1
B0060,stable,2,99146.0,62726.0,21794.0,0.242,330394.0,1
B0060,stable,3,99682.0,64183.0,21794.0,0.242,330394.0,1
B0060,stable,4,99961.0,65293.0,21794.0,0.242,330394.0,1
B0060,stable,5,99532.0,62634.0,21794.0,0.242,330394.0,1
B0060,stable,6,100112.0,62393.0,21794.0,0.242,330394.0,1
B0060,stable,7,97659.0,64852.0,21794.0,0.242,330394.0,1
B0060,stable,8,99418.0,64955.0,21794.0,0.242,330394.0,1
B0060,stable,9,99407.0,65267.0,21794.0,0.242,330394.0,1
B0060,stable,10,102222.0,63012.0,21794.0,0.242,330394.0,1
B0060,stable,11,103526.0,64284.0,21794.0,0.242,330394.0,1
B0060,stable,12,103011.0,63527.0,21794.0,0.242,330394.0,1
B0060,stable,13,103832.0,61795.0,21794.0,0.242,330394.0,1
B0060,stable,14,105363.0,63797.0,21794.0,0.242,330394.0,1
B0060,stable,15,106825.0,66110.0,21794.0,0.242,330394.0,1
B0060,stable,16,106547.0,64801.0,21794.0,0.242,330394.0,1
B0060,stable,17,107180.0,63086.0,21794.0,0.242,330394.0,1
B0060,stable,18,107431.0,61630.0,21794.0,0.242,330394.0,1
B0060,stable,19,107578.0,60149.0,21794.0,0.242,330394.0,1
B0060,stable,20,106955.0,60164.0,21794.0,0.242,330394.0,1
B0060,stable,21,106661.0,62010.0,21794.0,0.242,330394.0,1
B0060,stable,22,106512.0,63737.0,21794.0,0.242,330394.0,1
B0060,stable,23,106053.0,63855.0,21794.0,0.242,330394.0,1
B0060,stable,24,105286.0,64814.0,21794.0,0.242,330394.0,1
B0060,stable,25,104139.0,62351.0,21794.0,0.242,330394.0,1
B0060,stable,26,103687.0,61738.0,21794.0,0.242,330394.0,1
B0060,stable,27,103768.0,63316.0,21794.0,0.242,330394.0,1
B0060,stable,28,104997.0,64526.0,21794.0,0.242,330394.0,1
B0060,stable,29,104769.0,66380.0,21794.0,0.242,330394.0,1
B0060,stable,30,105973.0,65809.0,21794.0,0.242,330394.0,1
B0060,stable,31,107714.0,64372.0,21794.0,0.242,330394.0,1
B0060,stable,32,109614.0,63748.0,21794.0,0.242,330394.0,1
B0060,stable,33,110937.0,66137.0,21794.0,0.242,330394.0,1
B0060,stable,34,111918.0,68063.0,21794.0,0.242,330394.0,1
B0060,stable,35,111558.0,65095.0,21794.0,0.242,330394.0,1
B0060,stable,36,110358.0,62031.0,21794.0,0.242,330394.0,1
B0060,stable,37,111307.0,61437.0,21794.0,0.242,330394.0,1
B0060,stable,38,112448.0,62776.0,21794.0,0.242,330394.0,1
B0061,temporary_stress,0,94376.0,58912.0,20652.0,0.28,272294.0,1
B0061,temporary_stress,1,94742.0,60707.0,20652.0,0.28,272294.0,1
B0061,temporary_stress,2,93577.0,62236.0,20652.0,0.28,272294.0,1
B0061,temporary_stress,3,94543.0,61594.0,20652.0,0.28,272294.0,1
B0061,temporary_stress,4,96977.0,61179.0,20652.0,0.28,272294.0,1
B0061,temporary_stress,5,96590.0,61951.0,20652.0,0.28,272294.0,1
B0061,temporary_stress,6,94187.0,62851.0,20652.0,0.28,272294.0,1
B0061,temporary_stress,7,93418.0,61047.0,20652.0,0.28,272294.0,1
B0061,temporary_stress,8,46482.0,63059.0,20652.0,0.28,272294.0,0
B0061,temporary_stress,9,45935.0,65609.0,20652.0,0.28,272294.0,0
B0061,temporary_stress,10,45820.0,63937.0,20652.0,0.28,272294.0,0
B0061,temporary_stress,11,45661.0,63424.0,20652.0,0.28,272294.0,0
B0061,temporary_stress,12,44901.0,61946.0,20652.0,0.28,272294.0,0
B0061,temporary_stress,13,45418.0,61825.0,20652.0,0.28,272294.0,0
B0061,temporary_stress,14,48275.0,62639.0,20652.0,0.28,272294.0,0
B0061,temporary_stress,15,62868.0,62280.0,20652.0,0.28,272294.0,0
B0061,temporary_stress,16,78131.0,61763.0,20652.0,0.28,272294.0,0
B0061,temporary_stress,17,92460.0,63040.0,20652.0,0.28,272294.0,1
B0061,temporary_stress,18,92451.0,62527.0,20652.0,0.28,272294.0,1
B0061,temporary_stress,19,91253.0,63004.0,20652.0,0.28,272294.0,1
B0061,temporary_stress,20,90646.0,62926.0,20652.0,0.28,272294.0,1
B0061,temporary_stress,21,92741.0,63621.0,20652.0,0.28,272294.0,1
B0061,temporary_stress,22,94456.0,61778.0,20652.0,0.28,272294.0,1
B0061,temporary_stress,23,94563.0,60899.0,20652.0,0.28,272294.0,1
B0061,temporary_stress,24,93869.0,61897.0,20652.0,0.28,272294.0,1
B0061,temporary_stress,25,93264.0,59801.0,20652.0,0.28,272294.0,1
B0061,temporary_stress,26,92853.0,59934.0,20652.0,0.28,272294.0,1
B0061,temporary_stress,27,92183.0,60932.0,20652.0,0.28,272294.0,1
B0061,temporary_stress,28,90667.0,62359.0,20652.0,0.28,272294.0,1
B0061,temporary_stress,29,90002.0,62055.0,20652.0,0.28,272294.0,1
B0061,temporary_stress,30,91173.0,62089.0,20652.0,0.28,272294.0,1
B0061,temporary_stress,31,91055.0,63232.0,20652.0,0.28,272294.0,1
B0061,temporary_stress,32,93560.0,62031.0,20652.0,0.28,272294.0,1
B0062,stable,0,33352.0,24830.0,6588.0,0.189,157954.0,1
B0062,stable,1,33623.0,24254.0,6588.0,0.189,157954.0,1
B0062,stable,2,33147.0,24626.0,6588.0,0.189,157954.0,1
B0062,stable,3,32663.0,24553.0,6588.0,0.189,157954.0,1
B0062,stable,4,32780.0,24017.0,6588.0,0.189,157954.0,1
B0062,stable,5,33070.0,24541.0,6588.0,0.189,157954.0,1
B0062,stable,6,33314.0,24890.0,6588.0,0.189,157954.0,1
B0062,stable,7,33470.0,24593.0,6588.0,0.189,157954.0,1
B0062,stable,8,34267.0,24433.0,6588.0,0.189,157954.0,1
B0062,stable,9,34251.0,23659.0,6588.0,0.189,157954.0,1
B0062,stable,10,34939.0,23687.0,6588.0,0.189,157954.0,1
B0062,stable,11,35507.0,24196.0,6588.0,0.189,157954.0,1
B0062,stable,12,35584.0,23587.0,6588.0,0.189,157954.0,1
B0062,stable,13,35430.0,23981.0,6588.0,0.189,157954.0,1
B0062,stable,14,35509.0,24653.0,6588.0,0.189,157954.0,1
B0062,stable,15,35897.0,25313.0,6588.0,0.189,157954.0,1
B0062,stable,16,35356.0,25783.0,6588.0,0.189,157954.0,1
B0062,stable,17,34514.0,25330.0,6588.0,0.189,157954.0,1
B0062,stable,18,34556.0,24255.0,6588.0,0.189,157954.0,1
B0062,stable,19,34197.0,24476.0,6588.0,0.189,157954.0,1
B0062,stable,20,34517.0,24866.0,6588.0,0.189,157954.0,1
B0062,stable,21,34847.0,24670.0,6588.0,0.189,157954.0,1
B0062,stable,22,35167.0,24658.0,6588.0,0.189,157954.0,1
B0062,stable,23,34494.0,24007.0,6588.0,0.189,157954.0,1
B0062,stable,24,34181.0,24338.0,6588.0,0.189,157954.0,1
B0062,stable,25,34419.0,25601.0,6588.0,0.189,157954.0,1
B0062,stable,26,34999.0,24605.0,6588.0,0.189,157954.0,1
B0062,stable,27,35389.0,24390.0,6588.0,0.189,157954.0,1
B0062,stable,28,35794.0,24805.0,6588.0,0.189,157954.0,1
B0062,stable,29,36317.0,24612.0,6588.0,0.189,157954.0,1
B0062,stable,30,36185.0,25271.0,6588.0,0.189,157954.0,1
B0062,stable,31,35687.0,25691.0,6588.0,0.189,157954.0,1
B0062,stable,32,36065.0,25185.0,6588.0,0.189,157954.0,1
B0062,stable,33,36510.0,26192.0,6588.0,0.189,157954.0,1
B0063,stable,0,34189.0,22514.0,8102.0,0.251,162843.0,1
B0063,stable,1,34456.0,21946.0,8102.0,0.251,162843.0,1
B0063,stable,2,35231.0,22031.0,8102.0,0.251,162843.0,1
B0063,stable,3,35765.0,23013.0,8102.0,0.251,162843.0,1
B0063,stable,4,36741.0,22888.0,8102.0,0.251,162843.0,1
B0063,stable,5,36765.0,22248.0,8102.0,0.251,162843.0,1
B0063,stable,6,36203.0,22285.0,8102.0,0.251,162843.0,1
B0063,stable,7,36210.0,22395.0,8102.0,0.251,162843.0,1
B0063,stable,8,36657.0,21808.0,8102.0,0.251,162843.0,1
B0063,stable,9,36176.0,22098.0,8102.0,0.251,162843.0,1
B0063,stable,10,35252.0,22393.0,8102.0,0.251,162843.0,1
B0063,stable,11,35468.0,21926.0,8102.0,0.251,162843.0,1
B0063,stable,12,35612.0,21841.0,8102.0,0.251,162843.0,1
B0063,stable,13,35569.0,21342.0,8102.0,0.251,162843.0,1
B0063,stable,14,35633.0,21962.0,8102.0,0.251,162843.0,1
