borrower_id,profile_type,normalized_slope,volatility,recent_vs_prior,dip_depth,miss_rate_history,recovery_ratio,dti,recent_surplus_ratio,projected_surplus_ratio,recent_miss_rate,months_below_cover,surplus_trend,income_cv_recent,expense_pressure,income_floor_ratio,income_momentum,payment_buffer_ratio,income_acceleration,stress_streak,recovery_count,worst_3m_surplus_ratio,surplus_volatility,recent_income_vs_baseline,expense_trend,installment_to_income,coverage_ratio,income_expense_ratio,cashflow_autocorr,loan_balance,loan_to_baseline_income,future_stress
B0105,temporary_stress,0.0028681746581294553,0.13797630435755612,1.0420102969919436,0.360549641232472,0.21212121212121215,1.035478122215448,0.168,0.14455048539136145,0.15652548220901655,0.0,7,0.0036832262418552827,0.01106552581783708,0.6306772042592614,0.6603854992261877,0.8945945945946083,1.2162381251650864,-0.0007054756433360743,7,1,-0.23437133611593114,2.511144154697622,1.0251020025324766,-0.000815051583725834,0.22831196459002895,1.2162381251650864,1.4391691004288683,0.8308092477657895,51278.0,3.607231627819725,0
B0106,structural_decline,-0.011568141127182643,0.1302538053060574,0.9520372111938591,0.29890319689856026,0.53125,0.7116946874208568,0.11,-0.20844129278603574,-0.23274072754698494,1.0,17,-0.011747951353160677,0.028677620820711344,0.9662403887227681,0.7316105277512615,-1.915745129015277,0.7582278084252758,-0.0184917496249829,17,1,-0.2216204632678109,2.0898320037307903,0.7296955056398668,0.00017981022597802663,0.31941478000854334,0.7582278084252758,1.247369389821149,0.9685302658687126,85442.0,4.993590617755353,1
B0107,temporary_stress,-0.011125200459815807,0.15828642937161852,0.9905118642949077,0.38027779523600025,0.29032258064516125,0.8267990698259066,0.144,-0.1049462635912262,-0.006948292735484069,0.8333333333333334,9,-0.010017476243864565,0.11097580489941328,0.8276275675945824,0.6415938658789517,0.5494370076837573,1.1310095656134829,0.1381793368469253,9,0,-0.23033121739676954,4.508752655289803,0.7545345987052983,-0.001107724215951231,0.31145984307061825,1.131009565613483,1.4199990773560096,0.8500899950991373,52315.0,3.9455722456162405,0
B0108,structural_decline,-0.010066875229002998,0.09817827205656472,0.882802376470013,0.2569731404958677,0.27586206896551724,0.7503443526170799,0.098,-0.09188834366391185,-0.12348884543486824,1.0,8,-0.01043795546146643,0.036081363514646476,0.9495811119573495,0.7827221074380165,-0.7137500000000029,1.432936979785969,0.006336703069657542,8,0,-0.10683539944903582,1.6559441187655792,0.7771070075757576,0.0003710802324634434,0.16866302014816864,1.432936979785969,1.2553881365630366,0.9741609649050876,56143.0,3.6249354338842976,1
B0109,stable,0.0012408332894467836,0.02573356110037924,0.9751470352655789,0.044635902843516706,0.0,1.0113956358668952,0.131,0.36808742645560977,0.36043761158975723,0.0,0,0.0007905420924795665,0.011492000033551853,0.5259205369505527,0.9800822019579882,-1.7401869158877885,4.10833775889538,-0.001626920884466955,0,0,0.324973338286221,0.06740779615337579,1.0211975603034043,0.00045029119696720715,0.11363263007204713,4.10833775889538,1.8968651456130587,0.7198909357339298,48899.0,3.515679484260602,0
B0110,temporary_stress,-0.014120424576532047,0.22903083053662102,1.2641880711378781,0.49602801892506343,0.3548387096774194,0.8722207104798855,0.148,-0.20511222492385206,-0.031819236301211064,1.0,11,-0.014250372280314977,0.19928539461489111,0.999186349539521,0.510450040817043,1.2880214741080405,0.6322944023256197,0.15391749565182494,11,5,-0.43536423724796575,2.5950282277820027,0.7443887538073962,0.00012994770378293435,0.27635814770703865,0.63229440232562,1.1747583895987694,0.8767064073314492,59994.0,3.1597131395767315,0
B0111,stable,0.002148748303494886,0.031344696432383065,1.007425217452797,0.03815989699168909,0.0,1.0432810488118929,0.138,0.3199110382769519,0.3236534506111937,0.0,0,0.0025821225985102887,0.007056200636467373,0.5060508212831673,0.9699168910218893,0.531717747683523,2.4995745745745745,0.005390378087322919,0,0,0.2429474423504624,0.11636424159709371,1.0422275547231652,-0.00043337429501539947,0.18699985960971502,2.499574574574575,1.918101348432344,0.878776279064171,34639.0,3.0409984782863164,0
B0112,stable,0.0005871506155827297,0.0216205045282656,1.033821302372539,0.021959758124403317,0.0,1.0318610983415255,0.22,0.21233659841814304,0.20532887436243294,0.0,0,0.00016129602611763383,0.010950211768093143,0.6291333575581395,0.9918313943208742,-3.503862027855055,2.0612784289886483,-0.004415189464165657,0,0,0.14288576918089985,0.1547514049254364,1.0380376486674447,0.00042585458946510155,0.16631086482558138,2.0612784289886483,1.535953214606004,0.7464436701881157,47171.0,3.3361151384419534,0
B0113,structural_decline,-0.006840709912425472,0.09374698370490465,0.8113421736698364,0.26704766852838036,0.13793103448275867,0.8514417456812573,0.262,-0.0185413690089622,0.05038966099493445,0.6666666666666667,4,-0.006252859273515784,0.0980364811579114,0.8657203690560682,0.7620210416937264,4.852272727272722,2.0839684485423438,0.041568478281038386,4,1,-0.0791336537212625,0.6381752111609398,0.8006721652162617,-0.0005878506389096683,0.1574368853290074,2.083968448542344,1.3768673978834551,0.8107514425089033,46419.0,4.52191843096506,1
B0114,structural_decline,-0.010167816845579873,0.13052064920117537,0.9335680391856728,0.3136056930421697,0.41666666666666663,0.7063877288628866,0.183,-0.2512234259914485,-0.28285979118108134,1.0,15,-0.00996597161567809,0.037280350589500674,1.0673061157566814,0.7419194083701274,-1.832541567695975,0.725189020381328,-0.024450010038002037,15,0,-0.264539084847458,2.2245733828167156,0.7294509284084,-0.00020184522990178644,0.27709460567306116,0.725189020381328,1.1921038881873993,0.9740899784058841,80856.0,4.835258588898966,1
B0115,structural_decline,-0.008245733468568755,0.0924646774587397,0.8806581208744294,0.24979757085020238,0.0,0.7604010025062657,0.269,0.0814825525351841,0.061193368035473206,0.0,0,-0.007893888793719005,0.02263134883463541,0.6806548247958335,0.7827299016772701,-0.6120027913468271,2.3060607379046294,0.006431463273568501,0,0,0.07474455369192211,0.3626994336466423,0.7754867939078465,-0.00035184467484976014,0.21427239617645963,2.3060607379046294,1.705155708997296,0.9764385007568049,55725.0,3.2229612492770388,0
B0116,stable,0.002882359669076991,0.02790054064069999,0.9964056774554645,0.023184096040530844,0.0,1.038805367402757,0.238,0.13590138957725278,0.1283805223174129,0.0,0,0.004848454040590171,0.007519405598648653,0.707581449234658,0.9844705104906658,-0.450858328617257,1.5848298217179901,-0.012101043953018236,0,0,0.04328432182388898,0.4402368738869512,1.0457257191108174,-0.0019660943715131833,0.1624596264569583,1.5848298217179906,1.3575325195760974,0.8779890271838002,61039.0,3.361363511206564,0
B0117,temporary_stress,-0.0022604880622090593,0.16554221760638682,1.0049996926418459,0.45897466973700163,0.13888888888888884,0.9820021815537511,0.147,0.23833474730335716,0.22410270616548653,0.0,5,-0.002632066594010598,0.01957073685899282,0.5741023915835831,0.6088352926917949,-0.25839305922293365,2.0157040704070406,-0.03465553958827491,5,3,-0.19450167656445683,0.808537763789937,0.9907283965579929,0.0003715785318015439,0.18533243623463208,2.015704070407041,1.656623483667509,0.8616257701862297,56759.0,3.439522482123379,0
B0118,stable,0.0018977893879598916,0.02415876118602355,1.0024215089142954,0.02891471454756589,0.0,1.0405074709941173,0.24,0.4301219734556586,0.4301384248602659,0.0,0,0.001983062318558478,0.001593366432574372,0.4403783918347025,0.985054173104421,0.0013245033112606224,3.552967314872077,-0.006202179536920377,0,0,0.3367657361112444,0.07992184457334263,1.0408433538381812,-8.527293059859653e-05,0.1463778939507095,3.552967314872077,2.1481196385087373,0.841875952832126,64050.0,3.6879936278226153,0
B0119,stable,0.0014813545218001606,0.023393153511074984,0.9779010616337365,0.017970452894163325,0.0,1.0332768224751756,0.25,0.21709857108258657,0.2214430335951285,0.0,0,0.0007716476951642846,0.009075962684474177,0.6096273818723259,0.9964446597239041,0.5054095826893374,2.2076728888025827,0.006470193405528844,0,0,0.19330588520222813,0.09969017852680241,1.0279874061516105,0.0007097068266358658,0.17918465047024895,2.2076728888025823,1.6493146284000857,0.645668158520305,64393.0,3.7428723661903605,0
B0120,stable,0.0007288639811380409,0.02347289079746497,1.0245812243071675,0.05371231951754174,0.0,1.0020811558276987,0.155,0.2570921165817247,0.2408678221596187,0.0,0,0.0017633742303045873,0.01520665740596908,0.5833560783885583,0.9644464587977395,-0.9802644184709739,2.3359761904761904,-0.01638761560325112,0,0,0.1927427783892779,0.1136678717597421,1.016658496203047,-0.0010345102491665478,0.16376439761995742,2.3359761904761904,1.6454352581287108,0.7579813417244332,56066.0,3.1115222036202863,0
B0121,stable,0.0021059348431699005,0.02276099087906889,1.005231979030144,0.013076033093933459,0.0,1.0544216202056365,0.091,0.38934488855901683,0.40096830629040453,0.0,0,0.0016845362936742311,0.011594935264013331,0.5139140955837871,1.0035582527450937,1.4983116256632696,4.1515916575192096,0.009690547397111638,0,0,0.34246545438669257,0.051864100159377736,1.0464537536291996,0.00042139854949564063,0.11402465736278866,4.1515916575192096,1.9185160359625222,0.6698296510300006,53701.0,3.516841668667729,0
B0122,stable,0.0002297664071189979,0.02090630674916814,0.9878920786815523,0.05567999999999995,0.0,0.98392,0.128,0.18713333333333332,0.18308761904761922,0.0,0,-0.00024227808676307861,0.015998711090987824,0.6537690538013428,0.954832,-0.3542834267413735,2.1570769230769233,0.003686857142857277,0,0,0.13202666666666665,0.1473612630984956,0.9910533333333332,0.0004720444938820746,0.1574082794064228,2.157076923076923,1.5173015983635119,0.6872543802869716,53503.0,4.28024,0
B0123,temporary_stress,-0.002906042749714463,0.1675322863082296,1.1168134250461685,0.4046532683670673,0.22857142857142854,0.9960091016309075,0.11,0.087096889481898,0.08930660480916013,0.0,8,-0.0030135011796500913,0.0073891653319828055,0.676076927685579,0.5986061638531827,0.02093005261528886,1.0204441740188621,-0.05168324009891295,8,3,-0.3341871076112984,7.891342639562725,0.9942102190824508,0.00010745842993563436,0.23631897429752563,1.0204441740188623,1.3588026565522888,0.8646752418786265,69053.0,4.9358239715991,0
B0124,temporary_stress,-0.0022357019848921163,0.1381111168725351,1.1767477560070785,0.38996335135527416,0.1785714285714286,0.9878986900830943,0.128,0.21356906999528283,0.19529347426041788,0.0,5,-0.0012871921122683406,0.01688273863176149,0.5655517909879876,0.6906400812801625,-0.10622220615351266,1.6007267492890496,-0.09516310461192351,5,4,-0.1857650858158859,0.9774818689659044,1.0013607170071483,-0.0009485098726237629,0.22116935118583878,1.60072674928905,1.6051598559885856,0.8232116052465793,89480.0,4.870278311985195,0
B0125,stable,0.0005254496839349798,0.02359830142896452,0.99875255669686,0.06248305161348633,0.0,0.9845882671969629,0.231,0.28738814064901025,0.26548114048114035,0.0,0,0.0005785065830647929,0.019823657654452383,0.5521711244387933,0.9591498689324777,-10.953500083934959,2.6847587719298245,-0.01162756162756172,0,0,0.24028292506553378,0.08430336667424114,1.004146705233662,-5.3056899129823135e-05,0.1616275275399174,2.6847587719298245,1.7883854645814168,0.6914103770980763,51662.0,3.50235017626322,0
B0126,temporary_stress,-0.008825739344375205,0.1500983361264314,1.2095348299004858,0.36482871966742936,0.25,0.922915793883536,0.265,0.00937771905513841,0.11658479769078843,0.5,8,-0.008386721357348541,0.10879093549686708,0.766607990203582,0.6370564918952016,1.0424366136656638,1.421277763429752,0.1050249289880626,8,1,-0.19818890786632723,1.7156207914273938,0.8421256163191647,-0.0004390179870266744,0.222256237563141,1.4212777634297522,1.414568345323741,0.868571351179054,42544.0,4.113048242080501,0
B0127,structural_decline,-0.015400685163015139,0.14993562438370583,0.8348471385789975,0.399203187250996,0.3214285714285714,0.6077025232403719,0.17,-0.14614873837981407,-0.22001555682033783,1.0,9,-0.01659525008886184,0.09948667434653521,0.9200780495496383,0.692597609561753,-1.8306251410516856,1.3011098463289699,-0.016758110415481014,9,0,-0.2103585657370518,2.311999378112516,0.6737981407702522,0.0011945649258466964,0.29682480241244064,1.3011098463289696,1.4275428047765548,0.9857994483504251,36355.0,2.896812749003984,1
B0128,temporary_stress,-0.004298567212418882,0.1976172637992091,1.164397700781236,0.5236721584488193,0.20588235294117652,0.9819484922381492,0.125,0.21832807946232083,0.23002820946376534,0.0,7,-0.003346531888521456,0.011475094030592776,0.6224572450367563,0.5229078689109619,0.09522426455333859,1.8084889045438535,-0.055584539174618204,7,2,-0.2813001843811337,1.4264859383017428,0.9729227383572235,-0.0009520353238974315,0.15313842062630864,1.8084889045438535,1.4353979749325825,0.8529794189362953,55032.0,4.909772200083269,0
B0129,stable,0.001797732223323886,0.024523063272297852,0.9747924330497132,0.029793255247228867,0.0,1.0308937976574168,0.232,0.3830182375599403,0.3912655676215931,0.0,0,0.0024109628858554953,0.01054641969762582,0.45240061455732666,0.9859484317270656,1.1854721549636704,3.0701248284145506,0.007602165148741685,0,0,0.3112373241097398,0.09406901713337984,1.0233079160443364,-0.0006132306625316055,0.17330516612252736,3.0701248284145506,2.151928377426818,0.9247859136625911,80157.0,4.725866677148023,0
B0130,stable,0.0008472549237055654,0.025192426693062868,1.0272118007611222,0.05864215535129458,0.0,1.0024583538196152,0.186,0.12500937507812565,0.1071806550768876,0.0,0,0.002022068132619054,0.015802063341224918,0.6881495688665946,0.9577079808998409,-1.1320754716981127,1.4717321210421965,-0.016788711334499173,0,0,0.0443170359752998,0.3425389226221012,1.0167084725706048,-0.0011748132089135063,0.18889544605094916,1.4717321210421965,1.399226406484278,0.7110496262755324,72195.0,3.6097800815006793,0
B0131,temporary_stress,-0.0016853736856465404,0.208564289215577,1.276439194757289,0.42811320754716986,0.3666666666666667,1.0276415094339624,0.08,0.20770440251572325,0.212194968553459,0.0,11,-0.0015831007198774338,0.005605243969576428,0.602059795557605,0.5906981132075472,0.039418890781752085,1.2535731187884525,-0.05471428571428571,11,0,-0.24685534591194966,3.6350513267534335,1.022877358490566,-0.00010227296576910431,0.19488125432326492,1.2535731187884525,1.4005544774050458,0.8943850287527443,37175.0,3.5070754716981134,0
B0132,stable,0.0007491808955542373,0.019303612093448,1.015242249204291,0.0234445122607978,0.0,1.032156919063177,0.25,0.14821862396629926,0.1497983460788185,0.0,0,-8.430834988001722e-05,0.003533976970477514,0.6795165054631166,0.9825943345420601,0.11788120024494453,1.7567281151419558,-0.005910622605413147,0,0,0.09473545638411182,0.17104343617925585,1.0306849052765112,0.0008334892454342336,0.17667754258444318,1.7567281151419558,1.4635936458384144,0.6771708823195327,64069.0,4.60050981940904,0
B0133,temporary_stress,-0.003663463217420243,0.15595659792934918,1.2585297860735711,0.4495215243205456,0.12903225806451613,1.0042604645890212,0.135,0.2445941222592743,0.26763868777150845,0.0,4,-0.004395758185037823,0.024888477568183357,0.6227091057928444,0.6185514420397329,0.12584233891650018,2.4618556400617773,-0.08003897441157135,4,4,-0.1866858119916491,0.7966183760122261,0.9808987596474489,0.0007322949676175958,0.12793374103144411,2.461855640061777,1.5095276148545753,0.8216801231785913,47799.0,2.709258716948336,0
B0134,stable,-0.0008279396328931942,0.018278352367820664,0.9881764282531957,0.03348813209494328,0.0,0.9970244238046095,0.226,0.14589783281733745,0.15044449358690842,0.0,0,-0.0006210473393135913,0.005549031741974497,0.6245838246514531,0.9864293085655315,0.20005189413596164,1.7341868657658133,0.013637033760872785,0,0,0.12504299965600277,0.16269866941654326,0.9918816649466805,-0.00020689229357959943,0.22832420059651798,1.734186865765813,1.6385769603097773,0.8202766096814953,57567.0,2.970433436532508,0
B0135,structural_decline,-0.01208342897725962,0.13088294263685063,0.8601491015125615,0.3983237021825302,0.25806451612903225,0.6536367543817756,0.185,-0.11042790964229428,-0.19353052745048543,1.0,8,-0.011795206968321198,0.10950490004921376,0.8939396469664835,0.762428960313291,-2.4234212725319306,1.416910669975186,-0.02440558629488376,8,0,-0.16304503557954056,1.4726105732626908,0.7149457949281245,-0.0002882220089384164,0.26051669143801875,1.4169106699751863,1.4147196176835866,0.9666128299809948,50805.0,3.6395004536988393,1
B0136,stable,0.003233192860545172,0.039629259455992744,1.0638065309468507,0.005248065790185552,0.0,1.1445111724287182,0.207,0.4059856805352666,0.4323635876468208,0.0,0,0.003469415683819382,0.020345716148785983,0.43476271512972003,1.0024671319590974,1.3959424083769654,2.478625438833378,0.0037408893114135875,0,0,0.27356670093238833,0.13179718431780565,1.1233385633645332,-0.00023622282327419894,0.20382738248137683,2.478625438833378,2.14797536037022,0.8553106366965594,91590.0,4.955364388897906,0
B0137,structural_decline,-0.005751770375263786,0.053870486222602695,0.9095077683706275,0.15646308650621066,0.0,0.8476650326195128,0.174,0.2232255845097244,0.19423607856765499,0.0,0,-0.004950610678375972,0.029604763745923628,0.6069879450202794,0.871283771331687,-0.8688296932205507,3.5018141986718696,0.002188324373278895,0,0,0.1888368778641898,0.16158859358675456,0.8724091752361997,-0.000801159696887834,0.1371394772420009,3.5018141986718696,1.7766783414989675,0.9315588432337109,46037.0,3.393682503409384,0
B0138,structural_decline,-0.008924289004779302,0.09290365934869885,0.8977920748647463,0.25437974553001697,0.30000000000000004,0.7600582676962344,0.191,-0.09865546001830533,-0.1389817149192189,1.0,9,-0.009096946351885826,0.043743175408951514,0.8309934853420196,0.8015031003055186,-1.3071633237822398,1.2464115363283417,-0.004738025564859697,9,0,-0.1408479754553775,1.6109449792535433,0.7915125107962823,0.00017265734710654473,0.29364820846905537,1.2464115363283417,1.4504614299115626,0.9802009306621291,49075.0,3.795779459347969,1
B0139,structural_decline,-0.007758422428141376,0.08611540107337012,0.872892742160367,0.32807040557138933,0.06896551724137934,0.7770132487448871,0.081,0.006666110163731114,-0.06001066441339768,0.33333333333333337,2,-0.007570276657347301,0.0841156424023015,0.7461011239218193,0.8507053674708135,-1.5799263708583555,1.7045190626948135,-0.012237158836727088,2,0,-0.04803415338015909,0.598094625776382,0.82123138199554,-0.0001881457707940774,0.2457816629396219,1.7045190626948137,1.5625458887696564,0.9500224926075145,35397.0,2.5326687098274445,1
B0140,temporary_stress,-0.012784320280314749,0.2143965188886615,1.0600038243355216,0.4942318382007098,0.24242424242424243,0.8439047333988968,0.186,-0.13648608201137383,0.037424454367200266,0.6666666666666667,8,-0.013872371620139982,0.20995978588671993,0.9243794496825092,0.5177645700602899,0.78631368234062,1.3073044359452126,0.1975412469687066,8,4,-0.3433873519476632,3.4226096262021524,0.7110959079830674,0.0010880513398252108,0.26755820665768715,1.3073044359452126,1.3880151357120334,0.8949386105710689,90996.0,4.669055458160516,0
B0141,stable,0.0003292689882958697,0.019012991239154887,1.036868375012864,0.040944586743299816,0.0,1.0148809895670645,0.157,0.312250890235522,0.3260362876955618,0.0,0,-0.0001212513003821663,0.016535905691588495,0.518957345971564,0.9666645842443932,2.607779578606164,2.7316064431867653,0.004249569384822714,0,0,0.260660960829637,0.06241915677026098,1.0070844005747486,0.0004505202886780372,0.1709883129450882,2.7316064431867653,1.907320600108453,0.7576023451791618,50368.0,3.7759480227400513,0
B0142,stable,0.0013584888308195652,0.02335696995971423,1.013434048859779,0.01071569012976803,0.0,1.0553480141565081,0.111,0.3049711626687639,0.3201725558489225,0.0,0,0.0008538223206017745,0.0140616232423964,0.5873038336950026,0.9983287455760912,1.6901936289818675,3.3530127814972612,0.0031037582158305608,0,0,0.24760781229518938,0.10231908218235272,1.041977978765238,0.0005046665102177958,0.12001132182281347,3.353012781497261,1.682672945258527,0.7312478047254376,32620.0,3.20684231222965,0
B0143,temporary_stress,-0.009771921922370346,0.2132494814950439,1.40408225480143,0.5673581275204934,0.2068965517241379,0.9694158166179041,0.104,0.018064085329959498,0.13671168881374726,0.33333333333333337,6,-0.00907136774004732,0.13946620146055627,0.7523858399044677,0.4806557895569204,0.48849063623961253,1.102864431290476,0.18076687012610465,6,4,-0.4319565618492844,9.235362991529012,0.8902624388272402,-0.000700554182323015,0.2273234182399558,1.1028644312904758,1.333056651883197,0.8073897492079146,90708.0,4.7817812804765545,0
B0144,structural_decline,-0.00830104926413753,0.06795631280538075,0.9224652087475149,0.18087752462441553,0.28,0.8314595562630585,0.204,-0.0751666500845687,-0.09758943672982079,1.0,7,-0.007416177494776641,0.024387053849450932,0.8504114420062697,0.8393990647696746,-0.6689280868385367,1.129191321499014,0.005548843753997424,7,0,-0.08098696647099791,2.4134326324275643,0.8463502802374556,-0.0008848717693608742,0.23840125391849531,1.129191321499014,1.320306599155174,0.9426504817015395,42475.0,4.225947666898816,1
B0145,temporary_stress,-0.008235676603524276,0.20645154698908993,1.5310357991913512,0.47845715968200997,0.18518518518518523,1.0375459373398328,0.214,0.3366811703252964,0.44659241915106085,0.0,5,-0.007203216154045477,0.11130044238161553,0.5087556245678858,0.5341446658160762,0.8440380142984292,3.124407371760596,0.12006599086783602,5,4,-0.1029650712642174,0.6486432887343289,0.9621378174720014,-0.001032460449478794,0.1413140804044022,3.1244073717605967,1.8544578054855547,0.8175763259533249,48622.0,3.181339352896915,0
B0146,stable,-0.00012964230115971846,0.021694081978098318,0.9798282353936626,0.01659901545902054,0.0,1.0022627169876501,0.201,0.13765437429829866,0.14109212490592576,0.0,0,-0.0014470936554017997,0.011188591030369064,0.7071786944845035,0.9914327662146991,0.1716186252771622,2.051200719147297,0.011734544063760767,0,0,0.1230676224198981,0.1527949293058364,1.0000949995681838,0.0013174513542420893,0.1551800070811133,2.051200719147297,1.45650241645303,0.8009281009689975,94892.0,4.917108558597461,0
B0147,structural_decline,-0.007393665384349841,0.08534234442932816,0.9399066723228895,0.23168512292174337,0.11428571428571432,0.7764993779368066,0.205,-0.0365012287033324,-0.06004650418111667,0.6666666666666667,4,-0.007437955903543438,0.029818708662243128,0.8680542122841631,0.8065146981708258,-0.8449082858950097,1.6187822625785186,0.002160990248222943,4,0,-0.06714169674162271,0.8877957585885345,0.7973410654245967,4.429051919358702e-05,0.17772447676892722,1.6187822625785184,1.3320380967932053,0.9798813765802376,73285.0,4.5211141614485335,1
B0148,structural_decline,-0.008108595100460785,0.07670000542273223,0.8897364008685853,0.301511761739108,0.038461538461538436,0.7978067169294036,0.204,0.08680021208633466,0.025892268270739063,0.16666666666666663,1,-0.008467377799176525,0.0766048880125084,0.7575804383756314,0.8566218785159129,-3.586684073107041,2.778634191459843,-0.02196312875377102,1,0,0.048029795543600554,0.38707303701102114,0.8372108060573926,0.0003587826987157114,0.13874171673952332,2.7786341914598434,1.517278488580653,0.9249166888509737,43613.0,3.384044382945155,1
B0149,structural_decline,-0.012726087777555527,0.14897180171949856,0.875768656838791,0.3747108235497878,0.2941176470588235,0.6416686254376307,0.116,-0.1257283535189836,-0.15219986179619013,1.0,10,-0.013095612900875894,0.03457090866328952,1.0057108618720394,0.6687862630361363,-0.691217189057485,1.5916365328846085,0.00591271952226011,10,0,-0.1435552311555924,1.8087906053207763,0.6607078792077493,0.0003695251233203506,0.18458254535922258,1.5916365328846083,1.2923131043144063,0.9899618551469807,50599.0,3.755817549763092,1
B0150,temporary_stress,-0.0035004466619829666,0.16595454240052476,1.3225870547911183,0.44437091808844265,0.1724137931034483,1.027246310095808,0.244,0.21087358901324432,0.2178510118550975,0.0,5,-0.0034330682368834964,0.010076058044286448,0.6803004694835681,0.6640504071122364,0.04889400921659098,2.074420998455996,-0.06786382188171744,5,1,-0.24302059057647857,1.2180397051823133,1.02137698880801,-6.737842509946762e-05,0.1132394366197183,2.074420998455996,1.3439078498293515,0.8101913508217394,66471.0,3.8248985815806886,0
B0151,stable,0.00259148094655096,0.030471579855811892,1.0068938692847276,0.028890880382366757,0.0,1.0569709384201766,0.152,0.21897893284399492,0.20655689066904018,0.0,0,0.003478173185595724,0.010812406314309922,0.6263903134282632,0.9897324286262963,-2.212858384013953,1.920682195353248,-0.009017807609537161,0,0,0.11911975988278639,0.2391038508642769,1.067909927594987,-0.000886692239044772,0.1685559388861508,1.920682195353248,1.5057629578761724,0.861390159954447,41043.0,3.5030085776469084,0
B0152,temporary_stress,0.001920862480288506,0.23088870071869882,1.1009290433637953,0.497071158712003,0.2962962962962963,0.9784756160964958,0.214,0.22150589812022692,0.19377722320427954,0.0,8,0.001585596053725407,0.026914279812500736,0.6071280754196368,0.5153235589754255,-0.204726251754796,1.5224888888888888,-0.08158568408126476,8,5,-0.27014661536861806,2.237974915168845,1.004933393412129,0.00033526642656309607,0.1724534375718556,1.5224888888888886,1.4292767692294839,0.8523601028566623,69391.0,4.810301202731274,0
B0153,stable,0.0012046537098093573,0.01995004726540801,1.0325891956731739,0.017748191522326873,0.0,1.0419182151367177,0.23,0.1340463953326851,0.14038060841783584,0.0,0,3.945321136811397e-05,0.013345032232397282,0.7423025916749767,0.9887142444997702,1.60837209302324,1.9964506912278832,0.0011979685823275057,0,0,0.09413700620812719,0.18772894565925133,1.0393858121320267,0.0011652004984412368,0.12873048019491534,1.9964506912278834,1.3551611355255848,0.7357593354730783,70690.0,4.532039706369474,0
B0154,stable,-0.00045001794237954044,0.01752328888983347,0.9804821867321867,0.04799791912113471,0.0,0.9678228804871705,0.184,0.056091925883991,0.047514857955973766,0.0,0,-0.00027966143660687257,0.010590178629518832,0.7417657285157168,0.9614394785562371,-1.2238023952095665,1.2869636777306246,-0.0007842640093201895,0,0,0.011475434918983429,0.5137013023248402,0.9769267255228973,-0.000170356505772664,0.2008175539162712,1.2869636777306248,1.345263914321459,0.7698084562027211,29831.0,2.7385895925455572,0
B0155,structural_decline,-0.005508577942608494,0.07804014284995293,0.8541647954876144,0.2755214622661998,0.06060606060606055,0.7994162055095605,0.184,0.07019433754093947,0.0363491498120415,0.33333333333333337,2,-0.005885539876340407,0.0849011900046893,0.6821694829707364,0.8512349164704759,-1.141092588873267,2.1371558992799846,-0.0020924266812946163,2,1,0.009955781042316415,0.3717462007728086,0.82618214040605,0.00037696193373192065,0.2328682137937561,2.1371558992799846,1.740191422933218,0.8785295007653683,78728.0,4.1036582717250605,0
B0156,stable,0.002776406909065821,0.027844160961126845,1.0315311605690638,0.024443516525872844,0.0,1.0917675778113256,0.23,0.2926262593817921,0.31696056702962555,0.0,0,0.00229843566606753,0.02103446223092574,0.5070206077541041,1.0086082292101628,12.16715382391672,2.1552182863357414,0.01236171081672634,0,0,0.1908157474919432,0.1280844923255718,1.0728701592094132,0.00047797124299826723,0.2202285315104037,2.1552182863357414,1.9599171355542966,0.8314323825565572,39146.0,2.51475925866444,0
B0157,temporary_stress,-0.010262396820608675,0.2213177225167312,1.5321819736805802,0.43855222939207217,0.29166666666666663,0.9883395597819935,0.163,0.16974754580887227,0.2898332143492494,0.0,7,-0.011258403596222372,0.1150913160829312,0.5945045645245512,0.5683275920624908,4.279193835210425,1.6760229540918163,0.04601149178316704,7,1,-0.16994161693594034,1.4966321737489066,0.8981773486649524,0.000996006775613684,0.2165043124403551,1.6760229540918161,1.6133582907231556,0.8550010203637914,50568.0,4.906894376789094,0
B0158,temporary_stress,-0.007941581641092033,0.1650749461637314,1.3428147748719332,0.45499923500611994,0.13888888888888884,0.9443849449204407,0.182,0.16754322215422277,0.2783023146529113,0.0,5,-0.008124796198541602,0.11105171071505353,0.6348983256924227,0.6087151927784579,1.2545677361853822,2.409116809116809,0.09952187882496938,5,1,-0.16933139534883723,0.7527542377655732,0.8572617044063648,0.0001832145574495805,0.16966168055416123,2.4091168091168087,1.630462087278692,0.8640003029197723,70965.0,4.071584302325582,0
B0159,stable,0.0023873307964067635,0.027088241635398375,1.0129347043028358,0.011726094834364598,0.0,1.0736043212197874,0.276,0.08951260925552404,0.11191184346973884,0.0,0,0.002099187618924372,0.021643876114194566,0.7247491891076413,1.0029537451711052,2.9490740740740584,1.4229308005427408,0.014997289469957037,0,0,0.030699805134867184,0.4845797712587041,1.057502307613415,0.00028814317748239676,0.1906055022144635,1.422930800542741,1.382099232121549,0.8213842730307866,43007.0,2.9405490410584254,0
